id,episode_id,aired
5481,7716,2018-03-12
5482,7718,2018-03-14
5483,1940,1993-01-29
5484,7722,2018-03-20
5485,7719,2018-03-15
5486,7720,2018-03-16
5487,7721,2018-03-19
5488,7723,2018-03-21
5489,7727,2018-03-27
5490,4864,2005-11-03
5491,1896,1992-11-30
5492,7724,2018-03-22
5493,7725,2018-03-23
5494,7726,2018-03-26
5495,7728,2018-03-28
5496,7729,2018-03-29
5497,7730,2018-03-30
5498,7731,2018-04-02
5499,7732,2018-04-03
5500,7733,2018-04-04
5501,4865,2005-11-04
5502,7734,2018-04-05
5503,7735,2018-04-06
5504,7736,2018-04-09
5505,7737,2018-04-10
5506,7738,2018-04-11
5507,7742,2018-04-17
5508,7739,2018-04-12
5509,7740,2018-04-13
5510,7741,2018-04-16
5511,7747,2018-04-24
5512,2829,1996-12-12
5513,7743,2018-04-18
5514,7744,2018-04-19
5515,7745,2018-04-20
5516,7746,2018-04-23
5517,1897,1992-12-01
5518,7748,2018-04-25
5519,7749,2018-04-26
5520,7750,2018-04-27
5521,7751,2018-04-30
5522,7752,2018-05-01
5523,2830,1996-12-13
5524,7753,2018-05-02
5525,7754,2018-05-03
5526,7755,2018-05-04
5527,7756,2018-05-07
5528,7757,2018-05-08
5529,7758,2018-05-09
5530,7759,2018-05-10
5531,7760,2018-05-11
5532,7761,2018-05-14
5533,7762,2018-05-15
5534,4866,2005-11-07
5535,7766,2018-05-21
5536,7763,2018-05-16
5537,7764,2018-05-17
5538,7765,2018-05-18
5539,7767,2018-05-22
5540,7768,2018-05-23
5541,7769,2018-05-24
5542,7770,2018-05-25
5543,7771,2018-05-28
5544,710,1987-10-09
5545,4867,2005-11-08
5546,1472,1991-01-15
5547,2630,1996-01-26
5548,7772,2018-05-29
5549,7773,2018-05-30
5550,7774,2018-05-31
5551,7775,2018-06-01
5552,1115,1989-06-09
5553,600,1987-03-27
5554,7777,2018-06-05
5555,816,1988-03-07
5556,4601,2004-09-13
5557,4655,2004-11-26
5558,2831,1996-12-16
5559,7778,2018-06-06
5560,1338,1990-05-30
5561,971,1988-11-21
5562,7776,2018-06-04
5563,7779,2018-06-07
5564,7780,2018-06-08
5565,1607,1991-09-03
5566,7781,2018-06-11
5567,993,1988-12-21
5568,7782,2018-06-12
5569,4868,2005-11-09
5570,994,1988-12-22
5571,952,1988-10-25
5572,950,1988-10-21
5573,7783,2018-06-13
5574,7784,2018-06-14
5575,7785,2018-06-15
5576,848,1988-04-20
5577,7786,2018-06-18
5578,855,1988-04-29
5579,7787,2018-06-19
5580,2832,1996-12-17
5581,892,1988-06-21
5582,953,1988-10-26
5583,1344,1990-06-07
5584,7788,2018-06-20
5585,7789,2018-06-21
5586,7790,2018-06-22
5587,889,1988-06-16
5588,7791,2018-06-25
5589,893,1988-06-22
5590,7792,2018-06-26
5591,4869,2005-11-10
5592,894,1988-06-23
5593,2302,1994-09-13
5594,2634,1996-02-01
5595,7793,2018-06-27
5596,7794,2018-06-28
5597,7795,2018-06-29
5598,7796,2018-07-02
5599,7797,2018-07-03
5600,2446,1995-04-03
5601,7798,2018-07-04
5602,2833,1996-12-18
5603,7799,2018-07-05
5604,7800,2018-07-06
5605,1586,1991-06-24
5606,896,1988-06-27
5607,7801,2018-07-09
5608,1119,1989-06-15
5609,7802,2018-07-10
5610,1354,1990-06-21
5611,1355,1990-06-22
5612,7803,2018-07-11
5613,4870,2005-11-11
5614,1335,1990-05-25
5615,1617,1991-09-17
5616,7804,2018-07-12
5617,7805,2018-07-13
5618,1116,1989-06-12
5619,7806,2018-07-16
5620,483,1986-10-15
5621,7807,2018-07-17
5622,2246,1994-05-16
5623,1345,1990-06-08
5624,2834,1996-12-19
5625,7808,2018-07-18
5626,610,1987-04-10
5627,7809,2018-07-19
5628,7810,2018-07-20
5629,904,1988-07-07
5630,1107,1989-05-30
5631,7811,2018-07-23
5632,630,1987-05-08
5633,1130,1989-06-30
5634,7812,2018-07-24
5635,2835,1996-12-20
5636,1696,1992-01-06
5637,895,1988-06-24
5638,827,1988-03-22
5639,461,1986-09-15
5640,766,1987-12-28
5641,7813,2018-07-25
5642,463,1986-09-17
5643,2747,1996-07-09
5644,7814,2018-07-26
5645,7815,2018-07-27
5646,4871,2005-11-14
5647,749,1987-12-03
5648,747,1987-12-01
5649,2416,1995-02-20
5650,1005,1989-01-06
5651,657,1987-06-16
5652,1521,1991-03-25
5653,1362,1990-07-03
5654,1363,1990-07-04
5655,1356,1990-06-25
5656,569,1987-02-12
5657,2836,1996-12-23
5658,1138,1989-07-12
5659,861,1988-05-09
5660,1366,1990-07-09
5661,1826,1992-07-06
5662,2286,1994-07-11
5663,2466,1995-05-01
5664,7816,2018-09-10
5665,7817,2018-09-11
5666,7818,2018-09-12
5667,7819,2018-09-13
5668,4656,2004-11-29
5669,4872,2005-11-15
5670,2173,1994-02-02
5671,7820,2018-09-14
5672,7821,2018-09-17
5673,7822,2018-09-18
5674,1752,1992-03-24
5675,7823,2018-09-19
5676,7824,2018-09-20
5677,7825,2018-09-21
5678,1754,1992-03-26
5679,1756,1992-03-30
5680,2837,1996-12-24
5681,7826,2018-09-24
5682,7827,2018-09-25
5683,7828,2018-09-26
5684,7829,2018-09-27
5685,7830,2018-09-28
5686,7831,2018-10-01
5687,7832,2018-10-02
5688,7833,2018-10-03
5689,7834,2018-10-04
5690,7835,2018-10-05
5691,2838,1996-12-25
5692,7836,2018-10-08
5693,7837,2018-10-09
5694,7838,2018-10-10
5695,7839,2018-10-11
5696,7840,2018-10-12
5697,7841,2018-10-15
5698,7842,2018-10-16
5699,7843,2018-10-17
5700,7844,2018-10-18
5701,7845,2018-10-19
5702,4874,2005-11-17
5703,7846,2018-10-22
5704,7847,2018-10-23
5705,7848,2018-10-24
5706,7849,2018-10-25
5707,7850,2018-10-26
5708,7851,2018-10-29
5709,7852,2018-10-30
5710,7853,2018-10-31
5711,7854,2018-11-01
5712,7855,2018-11-02
5713,3142,1998-04-07
5714,7856,2018-11-05
5715,7857,2018-11-06
5716,7858,2018-11-07
5717,7859,2018-11-08
5718,7860,2018-11-09
5719,7861,2018-11-12
5720,7862,2018-11-13
5721,7863,2018-11-14
5722,7864,2018-11-15
5723,7865,2018-11-16
5724,4873,2005-11-16
5725,7866,2018-11-19
5726,7867,2018-11-20
5727,7868,2018-11-21
5728,2102,1993-10-26
5729,1648,1991-10-30
5730,7869,2018-11-22
5731,7870,2018-11-23
5732,7871,2018-11-26
5733,7872,2018-11-27
5734,7873,2018-11-28
5735,4875,2005-11-18
5736,7874,2018-11-29
5737,7875,2018-11-30
5738,7876,2018-12-03
5739,7877,2018-12-04
5740,7878,2018-12-05
5741,7879,2018-12-06
5742,2839,1996-12-26
5743,2840,1996-12-27
5744,2841,1996-12-30
5745,4657,2004-11-30
5746,4876,2005-11-21
5747,2842,1996-12-31
5748,2843,1997-01-01
5749,4877,2005-11-22
5750,2844,1997-01-02
5751,4878,2005-11-23
5752,509,1986-11-20
5753,4879,2005-11-24
5754,2845,1997-01-03
5755,510,1986-11-21
5756,4658,2004-12-01
5757,4880,2005-11-25
5758,2846,1997-01-06
5759,2847,1997-01-07
5760,2849,1997-01-09
5761,4881,2005-11-28
5762,2851,1997-01-13
5763,2852,1997-01-14
5764,4882,2005-11-29
5765,2853,1997-01-15
5766,4883,2005-11-30
5767,4659,2004-12-02
5768,2854,1997-01-16
5769,4884,2005-12-01
5770,2855,1997-01-17
5771,4885,2005-12-02
5772,2856,1997-01-20
5773,2857,1997-01-21
5774,4886,2005-12-05
5775,2858,1997-01-22
5776,4887,2005-12-06
5777,2860,1997-01-24
5778,4660,2004-12-03
5779,2861,1997-01-27
5780,4888,2005-12-07
5781,2862,1997-01-28
5782,4889,2005-12-08
5783,2863,1997-01-29
5784,4890,2005-12-09
5785,2865,1997-01-31
5786,2866,1997-02-03
5787,4891,2005-12-12
5788,2867,1997-02-04
5789,4661,2004-12-06
5790,2868,1997-02-05
5791,4892,2005-12-13
5792,4893,2005-12-14
5793,2869,1997-02-06
5794,2870,1997-02-07
5795,4894,2005-12-15
5796,4895,2005-12-16
5797,2871,1997-02-10
5798,2872,1997-02-11
5799,4896,2005-12-19
5800,4662,2004-12-07
5801,2873,1997-02-12
5802,4897,2005-12-20
5803,2874,1997-02-13
5804,2875,1997-02-14
5805,4898,2005-12-21
5806,4899,2005-12-22
5807,4900,2005-12-23
5808,2879,1997-02-20
5809,2880,1997-02-21
5810,4901,2005-12-26
5811,4663,2004-12-08
5812,2881,1997-02-24
5813,4902,2005-12-27
5814,2882,1997-02-25
5815,4903,2005-12-28
5816,2883,1997-02-26
5817,2585,1995-11-24
5818,4904,2005-12-29
5819,4905,2005-12-30
5820,2884,1997-02-27
5821,2885,1997-02-28
5822,4664,2004-12-09
5823,4906,2006-01-02
5824,4907,2006-01-03
5825,2886,1997-03-03
5826,2889,1997-03-06
5827,4908,2006-01-04
5828,1421,1990-11-05
5829,2890,1997-03-07
5830,4909,2006-01-05
5831,2891,1997-03-10
5832,4910,2006-01-06
5833,4602,2004-09-14
5834,4665,2004-12-10
5835,2995,1997-09-12
5836,2996,1997-09-15
5837,2997,1997-09-16
5838,4911,2006-01-09
5839,2998,1997-09-17
5840,4912,2006-01-10
5841,2999,1997-09-18
5842,4913,2006-01-11
5843,3001,1997-09-22
5844,1423,1990-11-07
5845,4666,2004-12-13
5846,3002,1997-09-23
5847,4914,2006-01-12
5848,1424,1990-11-08
5849,3003,1997-09-24
5850,4915,2006-01-13
5851,1425,1990-11-09
5852,3004,1997-09-25
5853,3900,2001-07-13
5854,2953,1997-06-04
5855,2954,1997-06-05
5856,4667,2004-12-14
5857,4916,2006-01-16
5858,2955,1997-06-06
5859,4917,2006-01-17
5860,2956,1997-06-09
5861,1426,1990-11-12
5862,2958,1997-06-11
5863,4918,2006-01-18
5864,2150,1993-12-31
5865,1427,1990-11-13
5866,2959,1997-06-12
5867,4668,2004-12-15
5868,4919,2006-01-19
5869,1428,1990-11-14
5870,2960,1997-06-13
5871,4920,2006-01-20
5872,2961,1997-06-16
5873,2962,1997-06-17
5874,1429,1990-11-15
5875,1430,1990-11-16
5876,2963,1997-06-18
5877,2964,1997-06-19
5878,4669,2004-12-16
5879,4921,2006-01-23
5880,4922,2006-01-24
5881,1422,1990-11-06
5882,4923,2006-01-25
5883,2965,1997-06-20
5884,2966,1997-06-23
5885,4924,2006-01-26
5886,2967,1997-06-24
5887,4925,2006-01-27
5888,2968,1997-06-25
5889,4670,2004-12-17
5890,2969,1997-06-26
5891,2970,1997-06-27
5892,4926,2006-01-30
5893,4927,2006-01-31
5894,2971,1997-06-30
5895,2972,1997-07-01
5896,4928,2006-02-01
5897,2973,1997-07-02
5898,4929,2006-02-02
5899,2974,1997-07-03
5900,4671,2004-12-20
5901,4930,2006-02-03
5902,2975,1997-07-04
5903,2976,1997-07-07
5904,1791,1992-05-18
5905,1792,1992-05-19
5906,4931,2006-02-06
5907,2977,1997-07-08
5908,4932,2006-02-07
5909,2978,1997-07-09
5910,4933,2006-02-08
5911,4672,2004-12-21
5912,2038,1993-06-16
5913,2979,1997-07-10
5914,4934,2006-02-09
5915,2980,1997-07-11
5916,4935,2006-02-10
5917,2981,1997-07-14
5918,2982,1997-07-15
5919,2983,1997-07-16
5920,4936,2006-02-13
5921,4937,2006-02-14
5922,4673,2004-12-22
5923,2984,1997-07-17
5924,2949,1997-05-29
5925,4938,2006-02-15
5926,2950,1997-05-30
5927,4939,2006-02-16
5928,2951,1997-06-02
5929,2952,1997-06-03
5930,4940,2006-02-17
5931,2015,1993-05-14
5932,2947,1997-05-27
5933,3072,1997-12-30
5934,3215,1998-07-17
5935,4941,2006-02-20
5936,3217,1998-09-08
5937,3218,1998-09-09
5938,4942,2006-02-21
5939,3219,1998-09-10
5940,4943,2006-02-22
5941,3220,1998-09-11
5942,3221,1998-09-14
5943,4944,2006-02-23
5944,4603,2004-09-15
5945,3073,1997-12-31
5946,1793,1992-05-20
5947,1794,1992-05-21
5948,1795,1992-05-22
5949,3222,1998-09-15
5950,4945,2006-02-24
5951,3223,1998-09-16
5952,3224,1998-09-17
5953,3225,1998-09-18
5954,4946,2006-02-27
5955,4947,2006-02-28
5956,731,1987-11-09
5957,3226,1998-09-21
5958,4948,2006-03-01
5959,3227,1998-09-22
5960,3228,1998-09-23
5961,4949,2006-03-02
5962,3229,1998-09-24
5963,4228,2003-01-08
5964,4950,2006-03-03
5965,3230,1998-09-25
5966,4230,2003-01-10
5967,4674,2004-12-23
5968,3231,1998-09-28
5969,3232,1998-09-29
5970,4951,2006-03-06
5971,3233,1998-09-30
5972,4952,2006-03-07
5973,3234,1998-10-01
5974,3235,1998-10-02
5975,4953,2006-03-08
5976,3236,1998-10-05
5977,4954,2006-03-09
5978,732,1987-11-10
5979,3237,1998-10-06
5980,4955,2006-03-10
5981,3239,1998-10-08
5982,3240,1998-10-09
5983,3241,1998-10-12
5984,3242,1998-10-13
5985,4956,2006-03-13
5986,4957,2006-03-14
5987,3243,1998-10-14
5988,3244,1998-10-15
5989,734,1987-11-12
5990,4958,2006-03-15
5991,3245,1998-10-16
5992,3246,1998-10-19
5993,4959,2006-03-16
5994,4960,2006-03-17
5995,3247,1998-10-20
5996,3248,1998-10-21
5997,3901,2001-07-16
5998,3249,1998-10-22
5999,4961,2006-03-20
6000,733,1987-11-11
6001,3250,1998-10-23
6002,4962,2006-03-21
6003,3251,1998-10-26
6004,4963,2006-03-22
6005,3252,1998-10-27
6006,3253,1998-10-28
6007,4964,2006-03-23
6008,3254,1998-10-29
6009,4965,2006-03-24
6010,3255,1998-10-30
6011,3075,1998-01-02
6012,4295,2003-04-11
6013,4294,2003-04-10
6014,3902,2001-07-17
6015,3094,1998-01-29
6016,3095,1998-01-30
6017,3256,1998-11-02
6018,3257,1998-11-03
6019,3258,1998-11-04
6020,4296,2003-04-14
6021,4966,2006-03-27
6022,4675,2004-12-24
6023,3259,1998-11-05
6024,4967,2006-03-28
6025,3260,1998-11-06
6026,4968,2006-03-29
6027,3261,1998-11-09
6028,3262,1998-11-10
6029,4969,2006-03-30
6030,3263,1998-11-11
6031,3903,2001-07-18
6032,4970,2006-03-31
6033,3141,1998-04-06
6034,3264,1998-11-12
6035,3265,1998-11-13
6036,4971,2006-04-03
6037,3266,1998-11-16
6038,3267,1998-11-17
6039,4972,2006-04-04
6040,3268,1998-11-18
6041,4973,2006-04-05
6042,3269,1998-11-19
6043,3271,1998-11-23
6044,4676,2004-12-27
6045,3272,1998-11-24
6046,4975,2006-04-07
6047,4974,2006-04-06
6048,3273,1998-11-25
6049,4297,2003-04-15
6050,4298,2003-04-16
6051,3274,1998-11-26
6052,4141,2002-09-09
6053,4976,2006-04-10
6054,3275,1998-11-27
6055,4604,2004-09-16
6056,3076,1998-01-05
6057,314,1985-11-21
6058,4977,2006-04-11
6059,315,1985-11-22
6060,3276,1998-11-30
6061,4978,2006-04-12
6062,3277,1998-12-01
6063,4979,2006-04-13
6064,4137,2002-09-03
6065,4138,2002-09-04
6066,3278,1998-12-02
6067,4677,2004-12-28
6068,4980,2006-04-14
6069,3661,2000-07-03
6070,3279,1998-12-03
6071,4981,2006-04-17
6072,3280,1998-12-04
6073,4982,2006-04-18
6074,3281,1998-12-07
6075,4983,2006-04-19
6076,4984,2006-04-20
6077,3282,1998-12-08
6078,735,1987-11-13
6079,4595,2004-07-23
6080,3148,1998-04-15
6081,3283,1998-12-09
6082,4985,2006-04-21
6083,3284,1998-12-10
6084,3285,1998-12-11
6085,3286,1998-12-14
6086,4986,2006-04-24
6087,4123,2002-07-03
6088,3287,1998-12-15
6089,736,1987-11-16
6090,4987,2006-04-25
6091,4124,2002-07-04
6092,3288,1998-12-16
6093,4988,2006-04-26
6094,4198,2002-11-27
6095,3289,1998-12-17
6096,4989,2006-04-27
6097,3290,1998-12-18
6098,4990,2006-04-28
6099,3291,1998-12-21
6100,4678,2004-12-29
6101,5,1990-07-14
6102,3292,1998-12-22
6103,3149,1998-04-16
6104,4991,2006-05-01
6105,4992,2006-05-02
6106,3293,1998-12-23
6107,4993,2006-05-03
6108,3294,1998-12-24
6109,4,1990-07-07
6110,4994,2006-05-04
6111,4679,2004-12-30
6112,4995,2006-05-05
6113,4199,2002-11-28
6114,3295,1998-12-25
6115,3151,1998-04-20
6116,4996,2006-05-08
6117,3152,1998-04-21
6118,4997,2006-05-09
6119,3296,1998-12-28
6120,4998,2006-05-10
6121,4999,2006-05-11
6122,4680,2004-12-31
6123,3144,1998-04-09
6124,3297,1998-12-29
6125,5000,2006-05-12
6126,4200,2002-11-29
6127,3298,1998-12-30
6128,5001,2006-05-15
6129,5002,2006-05-16
6130,3299,1998-12-31
6131,5003,2006-05-17
6132,5004,2006-05-18
6133,4681,2005-01-03
6134,3301,1999-01-04
6135,5005,2006-05-19
6136,3302,1999-01-05
6137,5006,2006-05-22
6138,4201,2002-12-02
6139,5007,2006-05-23
6140,3303,1999-01-06
6141,5008,2006-05-24
6142,3304,1999-01-07
6143,5009,2006-05-25
6144,4682,2005-01-04
6145,5010,2006-05-26
6146,3305,1999-01-08
6147,3306,1999-01-11
6148,5011,2006-05-29
6149,5012,2006-05-30
6150,3665,2000-07-07
6151,5013,2006-05-31
6152,3666,2000-07-10
6153,3926,2001-10-01
6154,3927,2001-10-02
6155,4683,2005-01-05
6156,3928,2001-10-03
6157,3929,2001-10-04
6158,3930,2001-10-05
6159,5014,2006-06-01
6160,3667,2000-07-11
6161,5015,2006-06-02
6162,3931,2001-10-08
6163,3932,2001-10-09
6164,3933,2001-10-10
6165,3934,2001-10-11
